from_id,id,recorded_at,relation_type,responsible_workflow,schema_name,schema_version,status,supersedes_id,to_id
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-011,relation.illustrates.unit.r017.book1.ch15.text.subsection-011.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-012,relation.illustrates.unit.r017.book1.ch15.text.subsection-012.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-013,relation.illustrates.unit.r017.book1.ch15.text.subsection-013.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-014,relation.illustrates.unit.r017.book1.ch15.text.subsection-014.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-015,relation.illustrates.unit.r017.book1.ch15.text.subsection-015.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-016,relation.illustrates.unit.r017.book1.ch15.text.subsection-016.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-017,relation.illustrates.unit.r017.book1.ch15.text.subsection-017.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-018,relation.illustrates.unit.r017.book1.ch15.text.subsection-018.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-019,relation.illustrates.unit.r017.book1.ch15.text.subsection-019.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-020,relation.illustrates.unit.r017.book1.ch15.text.subsection-020.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-021,relation.illustrates.unit.r017.book1.ch15.text.subsection-021.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.fixed-charge-model,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.fixed-charge-model
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.graph-coloring,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-coloring
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.integer-linear-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.integer-linear-programming
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.job-shop-scheduling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.job-shop-scheduling
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.logical-binary-constraints,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.logical-binary-constraints
unit.r017.book1.ch15.text.subsection-022,relation.illustrates.unit.r017.book1.ch15.text.subsection-022.concept.set-cover,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.set-cover
unit.r017.book1.ch15.text.subsection-023,relation.illustrates.unit.r017.book1.ch15.text.subsection-023.concept.big-m-modeling,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.big-m-modeling
unit.r017.book1.ch15.text.subsection-023,relation.illustrates.unit.r017.book1.ch15.text.subsection-023.concept.binary-integer-programming,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.binary-integer-programming
unit.r017.book1.ch15.text.subsection-023,relation.illustrates.unit.r017.book1.ch15.text.subsection-023.concept.facility-location,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.facility-location
